coulomb,turbulent,volume
0.169163833,1193.093307,6.127828658
0.175216205,1105.237724,6.218028376
0.173718556,1347.757139,6.572835137
0.153245056,1013.251971,6.188138894
0.144962731,1120.222753,6.652402668
0.146370287,1454.654191,6.499847472
0.178083316,886.7507423,6.874240741
0.138940077,1255.777423,6.654803299
0.153479543,1302.289742,5.951211732
0.150710171,1034.876699,5.972365692
0.175122959,1199.875747,7.043301899
0.153758101,1193.282584,6.556265552
0.137179883,1354.519368,6.486046503
0.172249584,1259.840718,6.367637951
0.155106953,1252.772476,5.729729185
0.191541398,1105.882308,7.458652993
0.184195403,1159.541059,6.763021386
0.143607224,1187.145748,7.067911973
0.161585256,1097.774255,5.980299614
0.159425241,1272.953568,6.090256045
0.158063838,1001.1739,6.716360215
0.180926424,1322.159716,6.921409748
0.130083379,1205.433393,6.691926786
0.154345595,1169.606289,5.847016989
0.170867692,1112.383383,5.395787402
0.154120788,1306.910017,6.186059927
0.171724001,1258.857349,6.402815171
0.154362843,1089.085016,6.873337104
0.142984681,1178.314247,6.214720405
0.12376177,987.9821976,6.98625237
0.156939537,1242.37757,7.607983657
0.183582099,1227.885877,6.643176119
0.156915225,1331.457556,6.78158983
0.141222769,1132.101108,5.171897715
0.156875858,851.882318,7.240961387
0.149831312,1100.552434,6.291636267
0.169795491,1228.00912,6.763489262
0.150839318,993.2215055,6.151217764
0.164446626,1055.345671,6.355941802
0.141317403,1149.044463,6.482467457
0.15766599,1131.15024,7.528673282
0.172201384,1277.814574,5.80914755
0.162629469,1282.804897,6.363826288
0.12593023,1189.657263,5.180828515
0.147021278,1302.260497,6.794007584
0.177466703,1185.259559,6.329498392
0.145210996,1333.185082,6.428806783
0.148557946,1249.500656,7.087642213
0.190330476,1080.65531,6.149844595
0.153340447,1106.799396,6.165356195
0.155269161,1315.809347,5.953575493
0.15378932,1225.041692,7.119854366
0.147646227,1091.570085,6.735117178
0.176284068,1121.116072,5.484804194
0.187345937,1315.033001,5.945362467
0.158958919,947.6610954,6.764622702
0.185797549,961.7127256,5.901076152
0.149741169,1071.66989,5.098697219
0.168015417,973.8432139,6.384001511
0.169487756,1127.207527,6.970885371
0.159588559,1075.519048,6.813670026
0.153058676,1353.850286,6.388313785
0.17364504,1173.593734,4.474848897
0.138142209,1101.22824,6.551554345
0.12251643,1260.595113,6.01316753
0.147953964,971.1046669,5.469508008
0.160901309,1208.577482,5.057354906
0.143930208,1211.613748,6.110056266
0.194645896,1293.260867,6.781118742
0.160078151,1182.12649,5.94822008
0.170048274,1320.224605,7.093395142
0.146988092,963.8291623,6.329820352
0.16705423,1305.364308,5.55608993
0.165830153,1176.852481,7.164131367
0.15955344,1108.910632,5.666038953
0.151721272,1108.355766,7.904354769
0.199144502,1130.829123,5.732052839
0.128433041,1209.187238,5.702032906
0.196554549,1048.153979,6.471108115
0.220964427,1022.47535,6.59684264
0.142289688,1189.98017,5.841110698
0.16123685,1115.860106,5.642724966
0.160180683,1264.034119,7.42013917
0.13803662,1121.294743,7.142031697
0.142172442,859.2224208,5.801022363
0.144524169,1155.461188,6.141608452
0.163703938,1101.427173,6.639435773
0.154143908,1286.861666,5.928110384
0.164650666,1048.2423,6.533124146
0.159236317,956.2801257,6.307695004
0.178883419,1228.360991,6.491678484
0.140922937,1284.461295,6.450689094
0.15277162,1338.833244,5.907460914
0.164853775,1297.399803,6.785422589
0.155087644,1101.881918,6.627286739
0.168215698,1152.139851,7.243807342
0.158946688,1069.465951,6.743888724
0.124771483,1195.076981,6.71805501
0.156402005,1021.528536,6.147203454
0.184797285,1064.495835,4.907704245
0.172995927,1092.349274,6.073032598
0.140554175,1147.405758,6.848793152
0.150600288,1080.226287,7.101849738
0.156039845,1131.611303,5.99950192
0.174406954,1035.667733,6.943520247
0.172891237,1096.225892,6.942989001
0.175788318,1216.196333,7.695898909
0.128602349,1016.034093,5.519027703
0.162682879,1332.232344,7.47384893
0.167812747,1251.047425,6.307280081
0.167503548,1193.26708,5.912934224
0.155307281,1134.493255,7.292061322
0.143408181,906.851458,6.89169806
0.14694143,1099.847704,6.97901122
0.14779062,1110.777297,7.361551702
0.168452923,1212.352006,6.312529052
0.141812258,977.8878772,6.257033188
0.192027508,1175.495939,6.505198662
0.165321978,1105.70108,5.504797423
0.202811853,1101.2761,6.208895032
0.131322532,1121.479054,6.241725492
0.155911834,944.5021185,7.542184202
0.188217382,1229.304026,5.695525988
0.17143215,1121.655914,6.195336854
0.181802309,1008.793502,6.072819691
0.14830088,1152.271481,5.393367095
0.148746668,1232.33219,6.69773754
0.144417563,1214.310039,4.843110563
0.154552241,1231.998817,5.978216073
0.159417558,966.7720753,6.94258739
0.130393778,1112.780177,6.236641208
0.16097474,1055.298463,7.57102751
0.137121341,1179.225771,4.518544835
0.160038653,1208.611541,5.705779199
0.171277328,1188.06228,7.024849583
0.146506562,1038.383311,5.266219937
0.154840475,996.0379146,6.840419858
0.16114049,1401.821521,5.659067136
0.178907009,1089.352638,5.467758073
0.169167478,985.161564,5.724681588
0.14827021,1174.254335,5.760690735
0.177245605,1012.117946,6.538647703
0.162289392,1027.43874,6.125681017
0.149501128,1260.330348,7.395873687
0.143347257,1257.015827,6.351714604
0.128524874,1063.071081,6.695135463
0.162321706,869.1341981,6.771403959
0.170480832,1114.981484,5.947156331
0.191545152,1139.650152,6.391028959
0.142024689,995.4250358,5.425180307
0.153248509,1306.506313,7.522428701
0.185093836,1299.126891,6.247938399
0.140413598,1112.301542,4.856031823
0.154979314,1340.886051,6.483809984
0.177534219,1206.27421,5.901497411
0.18789695,1140.985462,5.775645573
0.161130557,975.3610542,6.952818581
0.168025094,1109.200147,6.087405512
0.174980703,1027.823036,5.770354642
0.166787966,1098.09895,6.99205427
0.156822067,1287.407867,6.717148611
0.124077559,996.4322936,7.220976132
0.171052734,1038.787793,5.538692042
0.176538646,1056.645707,7.553104306
0.188344671,982.7104925,5.85878124
0.139992325,1226.738128,5.5739074
0.127439943,1382.454904,7.043823032
0.173073978,1073.641347,6.392780012
0.169914836,1002.657545,6.320472751
0.162811866,1344.668986,6.810964939
0.180515729,1166.162902,5.687998283
0.154565168,958.5520665,6.994465128
0.182669229,1142.787111,5.772222505
0.177394404,1166.022608,6.152785857
0.177977367,1062.617749,7.135333826
0.14652038,1195.012534,6.970481435
0.138635861,1195.7842,6.328584446
0.170811903,1059.311237,6.344328746
0.182116544,1169.376369,6.926842207
0.156465686,1031.61996,6.393007558
0.140400142,851.4471903,7.148238459
0.142609459,940.0004535,7.036980357
0.159810211,1081.042735,6.286113289
0.153184299,1264.615759,6.865702853
0.13237391,1190.640827,6.865160746
0.170692176,871.2035094,6.249371248
0.191674133,1241.631372,5.306063244
0.133381301,1206.477599,6.288604489
0.175380649,1183.790066,6.451839593
0.162938589,1169.119329,5.587456598
0.197591893,987.6193781,6.389144645
0.15129089,1357.012918,7.047321713
0.150980535,1173.623391,7.145895648
0.195781165,1184.760484,5.732795775
0.144263323,1380.657637,5.07483425
0.208891878,1119.944682,6.109188314
0.162520969,1257.339704,6.593810097
0.128701596,1190.656722,6.688271689
0.170552814,1031.386616,4.882545356
0.154806779,1041.405644,5.909830401
0.144739532,1104.229488,6.20082108
0.172737483,1263.43926,5.891499736
0.155058912,1191.566148,7.295226307
0.159102873,954.6295485,6.548385629
0.158094549,1353.836678,6.619790186
0.150031203,1099.454936,6.076610055
0.162976562,1170.288047,6.986142852
0.165122828,1107.830961,5.798008771
0.170155247,1142.813825,6.517016235
0.177658256,1351.484096,5.789557466
0.186305287,1050.325644,6.570465403
0.163557928,1118.155521,7.292321946
0.149457408,1225.961097,6.391516352
0.145096315,1289.689251,5.063462166
0.15158156,972.7387048,6.524365485
0.164230761,1021.345456,6.816609892
0.143473596,1225.808172,6.552210816
0.171444415,1042.07445,6.461026566
0.152594889,981.078552,6.497719364
0.188380202,1075.471843,6.272116816
0.1710279,1154.156734,7.64386324
0.17179542,1416.953402,6.623301982
0.141857333,1198.453556,5.808283996
0.143887002,1128.210452,6.997706688
0.16550256,1243.612332,6.985818241
0.157250366,873.7434219,6.909380385
0.194705854,1156.714102,5.532854752
0.154119188,1042.530478,6.373350899
0.170817792,1249.640157,6.550512016
0.145056478,1243.523999,7.262923875
0.196030124,1093.22997,6.703419263
0.179099067,1136.614521,6.735909476
0.163430744,1134.538304,6.507845826
0.175435724,1197.009575,6.101479542
0.124163472,1058.567734,6.387228725
0.119769198,1404.259484,5.447192173
0.14142797,1317.639896,4.998479393
0.171825003,1110.438992,6.691761115
0.174049764,1039.776649,5.948259299
0.112048811,1039.478983,6.643320483
0.168081081,1383.11144,6.441361298
0.167418538,1158.599508,6.088424809
0.171982573,1203.386977,6.482829093
0.14695263,1145.382698,6.900106866
0.170823244,1094.49496,5.971767381
0.168204821,1270.624642,6.477477224
0.154987314,1048.722866,6.13165639
0.136275973,1069.808407,7.126377657
0.17779091,1049.860572,6.534868214
0.16111033,958.7953819,6.918937587
0.129402467,1006.623356,7.038818845
0.151346036,1125.116784,5.361960133
0.136784577,1190.354619,6.288289966
0.150537144,996.586865,5.697728959
0.192577658,1112.453697,6.895363336
0.172560102,1237.773299,6.588677606
0.139962305,1033.907068,6.880890365
0.139066344,1210.667111,6.058534673
0.153625984,1059.199513,6.252709673
0.174034957,1202.179315,6.251222945
0.173920088,1340.440429,6.395923885
0.167527831,1181.995145,5.774142118
0.145174622,1370.773603,6.964017784
0.171873308,1166.970941,6.710648682
0.162429697,1154.829857,6.54299028
0.143832559,1426.140542,6.913255546
0.155980673,1289.482278,5.998554825
0.187378536,1104.647041,4.914245852
0.181825907,1280.20635,5.904437556
0.137434001,939.0293282,6.227831336
0.130657143,1056.336178,6.504686158
0.173688308,1055.70424,6.320894234
0.164079172,1347.676529,5.786532142
0.134331036,937.7549165,6.755671799
0.159038093,1238.789925,6.309862792
0.166289503,1175.785136,6.415066871
0.150032597,1295.131079,6.140304613
0.17066822,1168.933503,7.540175664
0.171379423,1111.165517,6.394144671
0.157995053,909.5526988,7.486332093
0.177022098,1061.839087,6.644484838
0.163870334,1019.732668,7.353540745
0.156028046,1171.112126,6.659117446
0.144094008,1025.175627,6.368932765
0.16921737,1158.490511,6.851805166
0.165359682,1212.719598,5.50214022
0.170832862,1059.172949,6.101933511
0.158322367,960.497125,6.336296351
0.152962278,1067.371183,6.045057538
0.179927827,1005.224045,6.262153932
0.120448613,1072.470528,6.079169801
0.184677213,1039.367922,5.841805097
0.137637926,1170.677594,7.138618872
0.140823462,1101.041694,7.27443751
0.149051242,1228.833904,6.649282267
0.139113665,1289.942121,6.908911372
0.15218876,1046.040753,6.150132212
0.173025015,1085.111333,5.200508596
0.157713525,1238.768961,5.658164525
0.156193352,1009.447768,6.474755976
0.157880006,1146.126251,6.001711092
0.148650185,1250.216223,6.467288332
0.157009036,780.4833188,5.58360403
0.172206501,1103.216259,5.626676618
0.152970837,1106.808214,6.079076867
0.167945801,1324.901308,7.03237877
0.179937961,1112.065257,6.940380617
0.144302788,1133.989538,7.79868026
0.159794752,1114.889474,6.026103385
0.172340296,1392.211777,6.663780504
0.155819762,1388.485119,5.901548657
0.17810452,1101.54531,5.746081683
0.179492886,943.0275224,6.202720039
0.160248244,1099.133462,5.351675051
0.149737582,970.9408894,7.630824738
0.130290726,907.7963799,6.846495057
0.174519111,1127.461357,6.267634888
0.171600691,1310.85268,5.382044704
0.180871953,1172.541349,6.182820195
0.180242306,1258.073974,7.217889591
0.155341438,1239.259832,6.589264405
0.151724807,1352.081798,6.503505164
0.15912505,1210.831734,6.649430094
0.148707657,1143.884475,8.068124473
0.15883851,1115.928732,6.869971415
0.166423692,1088.095376,5.707057401
0.173564823,1163.667177,6.708638223
0.155338803,960.0073188,6.444220543
0.198249227,981.8962561,5.769723973
0.13862314,1108.009865,7.284130719
0.157546924,1120.609262,5.575278654
0.161044263,1269.062538,7.846538107
0.18103514,1049.947315,6.077996777
0.169719289,1148.845237,6.576211392
0.139003219,1100.949065,5.807101281
0.145143073,1067.326431,6.134534036
0.159909314,1222.846626,6.074124305
0.146287862,1335.859271,7.0360745
0.171149534,1345.496627,5.774245155
0.192781081,1291.041672,6.596494728
0.169989328,1157.054266,6.329071493
0.134780263,1235.397832,7.771086975
0.193436367,1169.526348,6.330958215
0.162911912,1281.781741,7.345471246
0.166527106,1278.142055,6.38267146
0.167963555,1286.348602,8.729327121
0.159135958,1073.163059,6.685317093
0.153506796,1223.057562,6.618398975
0.181058675,1039.625704,5.628431865
0.185081169,1175.907867,5.809657179
0.142819641,1086.478797,6.777895297
0.151563593,1304.312309,6.556060562
0.163134093,1148.215231,6.20955051
0.157317134,1282.995037,5.543191034
0.1773883,1109.671317,6.870222877
0.159065368,995.231516,6.622019372
0.149785526,1279.305121,5.87025086
0.131395518,1051.78885,6.033905458
0.146785109,1122.677829,6.018991042
0.153428125,1187.719015,5.655266169
0.172162843,1149.706079,6.375534227
0.127420201,1115.358656,6.044386493
0.173556727,1309.944359,7.187997578
0.142186601,1058.453802,6.342707279
0.14304549,965.5040977,6.906464426
0.161090504,1220.65554,5.630036638
0.154552723,1015.306407,5.869174549
0.163667393,1056.275814,5.764194871
0.139101305,985.0644963,5.847777323
0.187260787,1074.602251,5.68757208
0.137511913,1132.675976,6.147835576
0.164033109,1117.48876,6.955307272
0.171521458,1271.448004,6.555841319
0.177829803,1141.196438,6.997072035
0.157472292,1071.626406,5.619135301
0.148657392,1063.901846,6.768689617
0.159166409,1077.511225,5.825064918
0.184202974,1122.773831,5.60076581
0.153119851,1160.729435,6.933146297
0.15864108,1162.863099,5.734760997
0.172742765,1161.488888,6.871654242
0.184750101,1170.575912,6.219170181
0.14772322,1083.713512,5.814492262
0.165918575,981.2162982,5.282968334
0.149321891,1274.692086,6.478612251
0.15209201,1227.002641,6.175053534
0.158160314,1158.393498,7.096815752
0.1806811,1297.488799,7.026595916
0.165271517,1366.158108,7.70745538
0.181257222,1124.738106,5.734369644
0.163087197,1086.147831,6.57599417
0.151191786,1255.944888,7.801251835
0.175423917,1235.309125,6.423908202
0.194893339,1140.847702,7.280828818
0.185205067,1168.443353,4.317939153
0.154721112,1202.56533,5.565373595
0.139341225,1254.233669,4.610584643
0.163736969,1119.060867,5.978531165
0.161013533,1156.264836,6.558085967
0.161984569,1088.44548,6.565428858
0.182203342,1226.724601,7.358111649
0.155601914,1217.053722,6.722149457
0.148108037,1056.059078,7.596981556
0.146763951,1259.33196,6.229649695
0.142414685,973.5649825,5.62796169
0.128799596,1048.335397,7.022979831
0.150704459,1349.728249,6.289487796
0.144992119,1117.271729,6.023028415
0.152897097,1156.899606,6.452629087
0.17213436,1212.061244,6.897054494
0.162114747,1057.210491,6.687584055
0.166602263,1103.584384,6.151623502
0.177523004,1304.155205,6.47321955
0.153723766,1340.021152,5.60403353
0.145409186,1247.754999,5.807799683
0.174297299,1041.78388,6.74492934
0.15708841,1252.553273,7.250693251
0.158344542,1220.73243,5.248145667
0.155796718,1010.833684,6.530865442
0.159776094,1122.951903,6.279476061
0.175220529,1132.2883,7.586716483
0.129533322,1191.319466,7.753302366
0.141828016,1058.430562,6.145555552
0.161467585,1122.550181,6.104344087
0.19082145,1164.036304,7.098912369
0.11244388,1279.776241,7.239680083
0.152278272,1124.141215,7.467369799
0.160659497,1269.390107,6.776091477
0.157467207,1116.410177,5.491264663
0.125786912,1147.412488,6.57265341
0.15195249,1222.54285,6.703721733
0.154549455,1155.704179,7.228968442
0.165033987,1242.180838,6.711077694
0.187608977,1161.779779,5.766504272
0.152632941,1177.331072,6.227585751
0.157287135,1226.459932,5.903647414
0.129291822,1382.223242,6.67853473
0.176802701,1114.106793,6.459915275
0.125548996,1191.169203,6.699433479
0.145492979,1089.12476,7.259889099
0.167510945,1120.892915,6.636226378
0.138452685,1284.772574,5.178408739
0.143929747,1227.819064,7.137485916
0.132275841,1219.150519,6.618656201
0.159435504,1077.991023,5.852178426
0.162428445,1288.73286,5.447310155
0.143194014,1338.355523,5.627306124
0.117981519,1152.008276,6.620284178
0.160203517,1049.553235,6.619392182
0.157161796,1255.964824,6.592604417
0.171094188,1187.429269,6.661152655
0.172157476,886.9773451,6.731416487
0.13844422,1191.763384,7.241441641
0.152827105,1057.061086,6.344788161
0.185366788,1161.621607,6.495207815
0.151257045,1089.317307,6.310482202
0.134569417,1291.921979,6.185308897
0.12798396,1147.992284,6.245781187
0.13132817,1385.714524,5.684980729
0.138343207,1201.899766,7.061265552
0.156865829,1176.140694,5.69459216
0.175284438,1185.975501,6.464643656
0.171969847,1264.880503,5.931190202
0.167694324,1036.213215,7.826917791
0.167307786,1145.881224,6.086116668
0.156470934,1023.360924,6.440621102
0.169336415,1090.963733,5.879966642
0.133930882,1215.424156,6.613621316
0.156618839,1086.623738,6.565351123
0.137996633,980.6332729,5.475065809
0.154219385,1240.931646,6.857381022
0.150957544,1313.071645,5.66671566
0.152114915,1065.698989,6.501908531
0.131980913,1286.25555,7.172500225
0.175642389,1140.570949,7.14000859
0.167788741,1260.267596,6.513787118
0.164676014,906.9658213,6.055649337
0.176224409,1161.646009,5.620027282
0.144665971,1086.083289,7.758000583
0.15712656,1075.855428,5.060746386
0.129570067,1290.558782,5.855218918
0.185939246,1112.153178,4.911097902
0.195087968,1025.514803,6.075928981
0.161534703,1136.180995,5.428052717
0.135830639,1310.494567,5.946609956
0.173247014,1346.391921,5.901333404
0.148689615,920.8162113,7.615920981
0.147900689,1106.535085,5.527068927
0.171871331,1335.26224,6.545527966
0.153591749,957.998254,7.354048702
0.171063799,1145.28759,7.170780706
0.180776239,1096.845043,5.615504801
0.175412268,1229.719291,6.079108374
0.210463543,856.8527071,6.394791626
0.17822049,1320.469844,7.024540806
0.162373605,1240.724507,6.756851981
0.15956169,1049.13638,7.178395821
0.154380003,1116.144792,6.562008198
0.160183968,922.7848443,6.127150897
0.169796841,1291.543623,5.586683003
0.149591109,869.0358827,7.0377911
0.160081816,1240.967848,6.039557416
0.163421219,1262.364506,6.250136894
0.173578569,1225.206652,5.382035183
0.16495077,864.1120482,6.221798971
0.15116106,1250.744838,6.587829564
0.150444447,1131.921586,6.517878439
0.143791488,1071.818008,5.604676087
0.1354397,1089.677898,6.388142473
0.134909645,1203.802943,5.972589527
0.164977318,1166.393365,6.160617779
0.128881178,966.2666489,4.773978969
0.181792756,1108.52341,7.639294279
0.136705859,1320.419156,7.088716567
0.147880186,1232.119838,6.772086163
0.157652418,1323.302904,6.221099108
0.19244382,1012.489877,7.239883451
0.15161588,1190.738694,6.354128328
0.157869691,1139.871101,6.987384916
0.160503028,1306.277017,6.472636701
0.162788905,1143.849753,6.128154858
0.163326585,1264.186136,6.920869049
0.175936089,1349.265591,6.628506902
0.162491621,1328.570695,6.358995445
0.1438685,1047.317015,5.981110642
0.137059475,1313.091201,6.019913174
0.177903549,1424.16938,6.141896644
0.165921737,1083.841303,8.268306437
0.142737363,1285.526503,6.956545775
0.174898661,1267.838341,6.792304036
0.169731041,1047.317453,6.689302788
0.154004603,1476.621292,6.86873181
0.173448303,894.7400065,5.550423179
0.144373429,1082.486275,6.036471798
0.170298255,1122.709683,6.208910064
0.179033001,907.4717616,6.353099517
0.173814446,1273.591358,6.268254317
0.153062179,1129.044265,6.124109649
0.153206246,994.3107372,6.274179233
0.163745858,1085.921276,5.687471824
0.133909833,1105.400254,7.502484491
0.151063995,1076.784003,8.180087766
0.128683906,1166.390708,6.825279231
0.15234196,1286.124302,6.915479866
0.160853084,1015.755162,6.6069441
0.154867472,1048.11572,6.49681803
0.169269816,1140.895815,6.943211287
0.119823464,1234.924868,6.034563657
0.164584624,1281.976283,6.489317569
0.161422826,847.5316785,5.620978667
0.171986441,987.1677137,6.328075096
0.164864512,1109.288527,5.855204807
0.136621231,1180.388962,5.179290916
0.1451963,1137.169301,5.782249968
0.157393617,1248.921166,6.411583216
0.162196199,1333.871898,6.328767457
0.164567294,921.850362,6.41967374
0.147839922,1009.23848,7.041514658
0.159655337,1258.711954,5.818565622
0.121564764,1168.737875,7.003653716
0.200713678,1252.026957,7.078679531
0.150148034,1190.578311,6.095789998
0.166752902,1013.890697,6.154400267
0.136645347,1155.263921,6.689571913
0.160921054,1076.550207,6.247243956
0.133713558,1124.403924,5.263636192
0.159752546,1351.370391,6.850692164
0.183696309,1305.58211,6.188826985
0.16581598,939.8187857,6.972017756
0.148494001,1258.158595,5.202459142
0.178352043,1092.156024,7.312574956
0.159690561,1076.621521,6.71889344
0.159068052,1077.985071,5.827442713
0.198560963,1040.790566,6.75785696
0.156617365,1032.946698,5.510277767
0.136181931,988.3048671,5.442409291
0.170978335,1122.772412,7.679451155
0.170131819,1339.542718,6.721739932
0.173527479,1203.733451,6.142684759
0.174776427,1149.073601,7.061621912
0.147213968,1265.486797,6.200337052
0.145821607,928.9406869,7.436608476
0.168308318,1143.577258,6.84570727
0.160856251,999.3173978,5.041237723
0.156670743,1114.029543,5.722729146
0.166675578,1113.723074,6.928351446
0.180660353,1078.112928,5.839906077
0.162293711,1313.896808,5.289760367
0.146601526,1067.688449,6.639885413
0.198133247,1096.650009,6.127039743
0.132750477,1030.227804,6.891990376
0.148074874,1094.055778,6.174054755
0.159003192,1336.255738,7.1975753
0.192137439,936.741756,6.103862795
0.176689661,1115.058685,6.603571648
0.149620016,935.0760005,5.62752219
0.190356129,1119.917661,7.544308298
0.173876808,1230.796808,7.439060633
0.134557461,1079.85101,6.199500074
0.145245924,1120.50473,5.066973032
0.137325536,1220.239816,6.554573311
0.180863437,1111.529214,6.153894467
0.153261309,1039.789148,6.559434437
0.14113793,1206.993228,6.286269244
0.172395743,1293.513833,6.133621275
0.153124513,1144.649599,5.978501414
0.185641345,1142.677714,6.956049686
0.166054008,1312.804139,6.266222876
0.117151287,1220.055754,5.738470287
0.167958264,1038.002381,6.339537979
0.151136373,1121.737649,5.98093721
0.144259116,1172.586858,5.62142316
0.155439314,1115.460203,5.99128288
0.187885566,935.0189315,6.419958075
0.140654174,995.779141,6.370747375
0.195007858,1313.541016,6.517278094
0.149553075,1384.894321,6.249925635
0.145737204,993.8909149,6.026222088
0.186689522,1274.860486,6.75681813
0.133810675,1118.773127,7.098751075
0.154979948,1071.567252,6.433331639
0.148651257,1109.208544,7.932821339
0.168816159,1293.610378,6.431660898
0.152711219,1225.657281,5.449300856
0.183506953,1124.497466,4.465725943
0.146094471,1102.402471,7.67309969
0.158736164,979.3596711,6.216402527
0.14558362,968.9880321,5.972278444
0.130301368,1458.651136,6.578077911
0.170001114,1017.585262,7.229227077
0.168354056,1042.057952,6.331047768
0.153605896,1297.970657,6.295264576
0.177363677,1233.930674,6.20852762
0.159201302,1050.822815,6.081281217
0.137665309,1101.196621,6.166472109
0.156510709,1437.425456,6.492911289
0.136355145,1256.863001,6.215666781
0.182549959,1156.18332,7.428331378
0.159724366,1087.596509,7.666363302
0.138142198,1198.863082,5.775162226
0.179087547,1200.710357,6.125377562
0.153957372,1252.200507,5.718396089
0.147563661,1196.904203,6.880173871
0.132559949,1172.109289,5.656490728
0.149730741,1300.930507,7.04098566
0.156903555,1042.684666,6.598610845
0.185333147,1254.207155,6.656731412
0.161211159,1271.841254,6.986840344
0.172948369,1068.163438,4.678665485
0.150927248,1299.407866,6.278213411
0.149791227,915.9308536,6.013201693
0.14706941,1080.220394,6.455621645
0.156251248,1295.190593,5.399169221
0.136104456,1023.829495,6.381371681
0.194778959,1307.525511,6.157836377
0.147540082,1295.369813,6.597128395
0.153303973,1145.671063,7.159871082
0.158309477,1173.28079,6.899461424
0.151325722,916.9488032,6.386129924
0.179556522,1130.026612,6.824968443
0.151234589,1044.494169,6.679747682
0.153840503,1246.87316,7.009930435
0.153429891,1161.592952,6.989283644
0.183353523,1104.363109,6.09082635
0.154940494,1289.150454,5.918092385
0.149611724,1120.761888,5.570323483
0.153205487,1104.097091,6.438319942
0.170890846,1330.483502,6.919237774
0.139659713,1323.037727,6.916471745
0.161033232,1304.566177,6.746814574
0.157534959,1083.03186,6.967416725
0.124621489,1132.187848,5.678647392
0.127678127,1175.602105,6.318142002
0.127615278,1117.836929,6.669203622
0.170286159,1183.853859,6.860250709
0.163080075,1192.255558,6.32742469
0.143414502,1179.047984,6.99042907
0.196398975,1099.234553,6.407521301
0.125968111,1058.906825,7.224843573
0.155930616,1215.42186,6.827168211
0.144806011,1151.783497,6.548820738
0.155012973,1173.661142,5.981448368
0.141547877,1210.661456,7.29210823
0.162906089,1142.030325,6.211542153
0.182624485,1276.499739,7.298823195
0.169970116,1181.503433,6.719773307
0.164213464,1011.986398,7.777140443
0.141672486,1259.515155,5.609008619
0.145698458,1068.475237,5.633499477
0.158878555,1052.338616,6.50039255
0.192278642,1234.823151,5.317382897
0.167643465,1158.588489,7.643156058
0.168082358,1120.276919,5.592018212
