coulomb,turbulent,volume
0.166514682,1141.989697,1.396534466
0.171128813,1281.816261,1.087876622
0.169163833,1193.093307,1.371101662
0.175216205,1105.237724,1.391283849
0.173718556,1347.757139,1.470671862
0.153245056,1013.251971,1.384596077
0.144962731,1120.222753,1.488475097
0.146370287,1454.654191,1.454340872
0.178083316,886.7507423,1.538111366
0.138940077,1255.777423,1.489012238
0.153479543,1302.289742,1.331583625
0.150710171,1034.876699,1.336316824
0.175122959,1199.875747,1.5759388
0.153758101,1193.282584,1.466964417
0.137179883,1354.519368,1.451252905
0.172249584,1259.840718,1.424758992
0.155106953,1252.772476,1.282026905
0.191541398,1105.882308,1.668873607
0.184195403,1159.541059,1.513226035
0.143607224,1187.145748,1.581445304
0.161585256,1097.774255,1.338092039
0.159425241,1272.953568,1.36269479
0.158063838,1001.1739,1.502785598
0.180926424,1322.159716,1.548665431
0.130083379,1205.433393,1.497318618
0.154345595,1169.606289,1.308270051
0.170867692,1112.383383,1.207307431
0.154120788,1306.910017,1.384130909
0.171724001,1258.857349,1.432629894
0.154362843,1089.085016,1.537909177
0.142984681,1178.314247,1.390543691
0.12376177,987.9821976,1.563173968
0.156939537,1242.37757,1.702286343
0.183582099,1227.885877,1.486410657
0.156915225,1331.457556,1.517380724
0.141222769,1132.101108,1.157212114
0.156875858,851.882318,1.62016511
0.149831312,1100.552434,1.407753615
0.169795491,1228.00912,1.513330722
0.150839318,993.2215055,1.376334975
0.164446626,1055.345671,1.422141978
0.141317403,1149.044463,1.450452094
0.15766599,1131.15024,1.684540647
0.172201384,1277.814574,1.299796764
0.162629469,1282.804897,1.423906132
0.12593023,1189.657263,1.15921038
0.147021278,1302.260497,1.520159197
0.177466703,1185.259559,1.416225265
0.145210996,1333.185082,1.438445518
0.148557946,1249.500656,1.585859945
0.190330476,1080.65531,1.376027728
0.153340447,1106.799396,1.379498449
0.155269161,1315.809347,1.332112517
0.15378932,1225.041692,1.593067414
0.147646227,1091.570085,1.506982469
0.176284068,1121.116072,1.227224938
0.187345937,1315.033001,1.330274852
0.158958919,947.6610954,1.51358433
0.185797549,961.7127256,1.320365789
0.149741169,1071.66989,1.140833503
0.168015417,973.8432139,1.428420338
0.169487756,1127.207527,1.559735602
0.159588559,1075.519048,1.524558668
0.153058676,1353.850286,1.429385209
0.17364504,1173.593734,1.001247441
0.138142209,1101.22824,1.465910285
0.12251643,1260.595113,1.345446235
0.147953964,971.1046669,1.223802417
0.160901309,1208.577482,1.13158316
0.143930208,1211.613748,1.367125089
0.194645896,1293.260867,1.517275318
0.160078151,1182.12649,1.330914243
0.170048274,1320.224605,1.587147163
0.146988092,963.8291623,1.416297304
0.16705423,1305.364308,1.243175122
0.165830153,1176.852481,1.602974393
0.15955344,1108.910632,1.267776216
0.151721272,1108.355766,1.768599379
0.199144502,1130.829123,1.282546823
0.128433041,1209.187238,1.275829863
0.196554549,1048.153979,1.447910441
0.220964427,1022.47535,1.476043541
0.142289688,1189.98017,1.306948519
0.16123685,1115.860106,1.262559711
0.160180683,1264.034119,1.660256139
0.13803662,1121.294743,1.598029592
0.142172442,859.2224208,1.297978754
0.144524169,1155.461188,1.374184891
0.163703938,1101.427173,1.485573754
0.154143908,1286.861666,1.326414698
0.164650666,1048.2423,1.461786528
0.159236317,956.2801257,1.411346757
0.178883419,1228.360991,1.452513061
0.140922937,1284.461295,1.443341685
0.15277162,1338.833244,1.32179438
0.164853775,1297.399803,1.518238304
0.155087644,1101.881918,1.482855408
0.168215698,1152.139851,1.620801893
0.158946688,1069.465951,1.508945102
0.124771483,1195.076981,1.503164808
0.156402005,1021.528536,1.375436773
0.184797285,1064.495835,1.098098825
0.172995927,1092.349274,1.358841044
0.140554175,1147.405758,1.532417468
0.150600288,1080.226287,1.589038879
0.156039845,1131.611303,1.342388554
0.174406954,1035.667733,1.553612655
0.172891237,1096.225892,1.553493789
0.175788318,1216.196333,1.721957381
0.128602349,1016.034093,1.234882449
0.162682879,1332.232344,1.672273698
0.167812747,1251.047425,1.411253918
0.167503548,1193.26708,1.323019033
0.155307281,1134.493255,1.631598721
0.143408181,906.851458,1.542017441
0.14694143,1099.847704,1.56155376
0.14779062,1110.777297,1.647147193
0.168452923,1212.352006,1.412428375
0.141812258,977.8878772,1.400011176
0.192027508,1175.495939,1.455538201
0.165321978,1105.70108,1.231698423
0.202811853,1101.2761,1.389240263
0.131322532,1121.479054,1.396586079
0.155911834,944.5021185,1.687563715
0.188217382,1229.304026,1.27437394
0.17143215,1121.655914,1.386206621
0.181802309,1008.793502,1.358793406
0.14830088,1152.271481,1.206765887
0.148746668,1232.33219,1.498618775
0.144417563,1214.310039,1.083645988
0.154552241,1231.998817,1.337625846
0.159417558,966.7720753,1.553403929
0.130393778,1112.780177,1.39544847
0.16097474,1055.298463,1.694017405
0.137121341,1179.225771,1.011024407
0.160038653,1208.611541,1.276668096
0.171277328,1188.06228,1.571810094
0.146506562,1038.383311,1.178316711
0.154840475,996.0379146,1.530543943
0.16114049,1401.821521,1.266216272
0.178907009,1089.352638,1.223410869
0.169167478,985.161564,1.280897505
0.14827021,1174.254335,1.288954552
0.177245605,1012.117946,1.463022423
0.162289392,1027.43874,1.370621128
0.149501128,1260.330348,1.654826737
0.143347257,1257.015827,1.421196143
0.128524874,1063.071081,1.49803656
0.162321706,869.1341981,1.515101636
0.170480832,1114.981484,1.330676229
0.191545152,1139.650152,1.42999273
0.142024689,995.4250358,1.213884094
0.153248509,1306.506313,1.683143422
0.185093836,1299.126891,1.397976217
0.140413598,1112.301542,1.08653712
0.154979314,1340.886051,1.450752484
0.177534219,1206.27421,1.320460046
0.18789695,1140.985462,1.292300697
0.161130557,975.3610542,1.555693157
0.168025094,1109.200147,1.362056983
0.174980703,1027.823036,1.291116851
0.166787966,1098.09895,1.564472143
0.156822067,1287.407867,1.502962002
0.124077559,996.4322936,1.61569341
0.171052734,1038.787793,1.239282344
0.176538646,1056.645707,1.690007089
0.188344671,982.7104925,1.310902302
0.139992325,1226.738128,1.247161781
0.127439943,1382.454904,1.576055403
0.173073978,1073.641347,1.430384528
0.169914836,1002.657545,1.414205778
0.162811866,1344.668986,1.523953405
0.180515729,1166.162902,1.272689616
0.154565168,958.5520665,1.565011572
0.182669229,1142.787111,1.291534785
0.177394404,1166.022608,1.376685836
0.177977367,1062.617749,1.596530944
0.14652038,1195.012534,1.559645221
0.138635861,1195.7842,1.41602077
0.170811903,1059.311237,1.419543557
0.182116544,1169.376369,1.549880944
0.156465686,1031.61996,1.430435441
0.140400142,851.4471903,1.599418355
0.142609459,940.0004535,1.574524355
0.159810211,1081.042735,1.406517848
0.153184299,1264.615759,1.536201013
0.13237391,1190.640827,1.536079717
0.170692176,871.2035094,1.398296817
0.191674133,1241.631372,1.187231651
0.133381301,1206.477599,1.407075254
0.175380649,1183.790066,1.443599109
0.162938589,1169.119329,1.250193414
0.197591893,987.6193781,1.429571114
0.15129089,1357.012918,1.576838233
0.150980535,1173.623391,1.598894151
0.195781165,1184.760484,1.282713055
0.144263323,1380.657637,1.135494164
0.208891878,1119.944682,1.366930885
0.162520969,1257.339704,1.475365009
0.128701596,1190.656722,1.49650079
0.170552814,1031.386616,1.092469523
0.154806779,1041.405644,1.322324552
0.144739532,1104.229488,1.387433717
0.172737483,1263.43926,1.318223066
0.155058912,1191.566148,1.632306886
0.159102873,954.6295485,1.465201284
0.158094549,1353.836678,1.481178054
0.150031203,1099.454936,1.3596415
0.162976562,1170.288047,1.563149463
0.165122828,1107.830961,1.297304463
0.170155247,1142.813825,1.458182383
0.177658256,1351.484096,1.295413483
0.186305287,1050.325644,1.470141634
0.163557928,1118.155521,1.631657035
0.149457408,1225.961097,1.430101784
0.145096315,1289.689251,1.13294966
0.15158156,972.7387048,1.459826777
0.164230761,1021.345456,1.525216463
0.143473596,1225.808172,1.46605717
0.171444415,1042.07445,1.445654694
0.152594889,981.078552,1.453864708
0.188380202,1075.471843,1.403386137
0.1710279,1154.156734,1.7103144
0.17179542,1416.953402,1.481963818
0.141857333,1198.453556,1.299603544
0.143887002,1128.210452,1.565736871
0.16550256,1243.612332,1.563076832
0.157250366,873.7434219,1.545973861
0.194705854,1156.714102,1.237976251
0.154119188,1042.530478,1.426037264
0.170817792,1249.640157,1.465677064
0.145056478,1243.523999,1.625079217
0.196030124,1093.22997,1.49989006
0.179099067,1136.614521,1.507159745
0.163430744,1134.538304,1.456130504
0.175435724,1197.009575,1.365206048
0.124163472,1058.567734,1.429142427
0.119769198,1404.259484,1.218809249
0.14142797,1317.639896,1.118409764
0.171825003,1110.438992,1.497281549
0.174049764,1039.776649,1.330923018
0.112048811,1039.478983,1.486442958
0.168081081,1383.11144,1.441254591
0.167418538,1158.599508,1.362285051
0.171982573,1203.386977,1.45053301
0.14695263,1145.382698,1.543898911
0.170823244,1094.49496,1.336182951
0.168204821,1270.624642,1.449335529
0.154987314,1048.722866,1.371958117
0.136275973,1069.808407,1.594527001
0.17779091,1049.860572,1.462176763
0.16111033,958.7953819,1.548112285
0.129402467,1006.623356,1.574935717
0.151346036,1125.116784,1.19973858
0.136784577,1190.354619,1.40700488
0.150537144,996.586865,1.274866855
0.192577658,1112.453697,1.542837546
0.172560102,1237.773299,1.474216614
0.139962305,1033.907068,1.539599219
0.139066344,1210.667111,1.355597133
0.153625984,1059.199513,1.399043789
0.174034957,1202.179315,1.398711134
0.173920088,1340.440429,1.431087969
0.167527831,1181.995145,1.291964299
0.145174622,1370.773603,1.558198979
0.171873308,1166.970941,1.501507643
0.162429697,1154.829857,1.463994075
0.143832559,1426.140542,1.546840928
0.155980673,1289.482278,1.342176642
0.187378536,1104.647041,1.099562509
0.181825907,1280.20635,1.321117903
0.137434001,939.0293282,1.393477261
0.130657143,1056.336178,1.455423528
0.173688308,1055.70424,1.414300085
0.164079172,1347.676529,1.294736567
0.134331036,937.7549165,1.511581565
0.159038093,1238.789925,1.4118318
0.166289503,1175.785136,1.435371212
0.150032597,1295.131079,1.373893157
0.17066822,1168.933503,1.687114305
0.171379423,1111.165517,1.43068987
0.157995053,909.5526988,1.675066806
0.177022098,1061.839087,1.486703482
0.163870334,1019.732668,1.645354742
0.156028046,1171.112126,1.489977529
0.144094008,1025.175627,1.425048706
0.16921737,1158.490511,1.533091406
0.165359682,1212.719598,1.231103874
0.170832862,1059.172949,1.365307623
0.158322367,960.497125,1.417746308
0.152962278,1067.371183,1.352581624
0.179927827,1005.224045,1.401156942
0.120448613,1072.470528,1.360214243
0.184677213,1039.367922,1.30710389
0.137637926,1170.677594,1.597265973
0.140823462,1101.041694,1.627655393
0.149051242,1228.833904,1.487776907
0.139113665,1289.942121,1.545868919
0.15218876,1046.040753,1.376092083
0.173025015,1085.111333,1.163613798
0.157713525,1238.768961,1.266014312
0.156193352,1009.447768,1.44872665
0.157880006,1146.126251,1.342882857
0.148650185,1250.216223,1.447055764
0.157009036,780.4833188,1.249331402
0.172206501,1103.216259,1.258968893
0.152970837,1106.808214,1.360193449
0.167945801,1324.901308,1.57349475
0.179937961,1112.065257,1.552910163
0.144302788,1133.989538,1.744954708
0.159794752,1114.889474,1.348340632
0.172340296,1392.211777,1.491020888
0.155819762,1388.485119,1.320471512
0.17810452,1101.54531,1.285685777
0.179492886,943.0275224,1.387858609
0.160248244,1099.133462,1.197437293
0.149737582,970.9408894,1.707397035
0.130290726,907.7963799,1.531903269
0.174519111,1127.461357,1.402383306
0.171600691,1310.85268,1.204232503
0.180871953,1172.541349,1.383406019
0.180242306,1258.073974,1.615002796
0.155341438,1239.259832,1.474347911
0.151724807,1352.081798,1.45515928
0.15912505,1210.831734,1.487809983
0.148707657,1143.884475,1.805242851
0.15883851,1115.928732,1.537156104
0.166423692,1088.095376,1.276954093
0.173564823,1163.667177,1.501057802
0.155338803,960.0073188,1.441894346
0.198249227,981.8962561,1.290975739
0.13862314,1108.009865,1.629824248
0.157546924,1120.609262,1.247468599
0.161044263,1269.062538,1.755662901
0.18103514,1049.947315,1.359951779
0.169719289,1148.845237,1.471427299
0.139003219,1100.949065,1.299338912
0.145143073,1067.326431,1.37260199
0.159909314,1222.846626,1.359085313
0.146287862,1335.859271,1.574321669
0.171149534,1345.496627,1.291987353
0.192781081,1291.041672,1.475965695
0.169989328,1157.054266,1.416129747
0.134780263,1235.397832,1.738780711
0.193436367,1169.526348,1.416551901
0.162911912,1281.781741,1.643549191
0.166527106,1278.142055,1.428122739
0.167963555,1286.348602,1.953186943
0.159135958,1073.163059,1.4958397
0.153506796,1223.057562,1.480866771
0.181058675,1039.625704,1.25936163
0.185081169,1175.907867,1.299910794
0.142819641,1086.478797,1.516554073
0.151563593,1304.312309,1.466918551
0.163134093,1148.215231,1.389386927
0.157317134,1282.995037,1.240288994
0.1773883,1109.671317,1.537212369
0.159065368,995.231516,1.481676835
0.149785526,1279.305121,1.31346863
0.131395518,1051.78885,1.350086346
0.146785109,1122.677829,1.346749246
0.153428125,1187.719015,1.265365805
0.172162843,1149.706079,1.426525783
0.127420201,1115.358656,1.352431478
0.173556727,1309.944359,1.608314458
0.142186601,1058.453802,1.419180754
0.14304549,965.5040977,1.545321415
0.161090504,1220.65554,1.259720698
0.154552723,1015.306407,1.313227805
0.163667393,1056.275814,1.289738602
0.139101305,985.0644963,1.308440176
0.187260787,1074.602251,1.272594253
0.137511913,1132.675976,1.37557821
0.164033109,1117.48876,1.556250002
0.171521458,1271.448004,1.466869495
0.177829803,1141.196438,1.565594868
0.157472292,1071.626406,1.257281524
0.148657392,1063.901846,1.514494302
0.159166409,1077.511225,1.303358275
0.184202974,1122.773831,1.25317135
0.153119851,1160.729435,1.551291484
0.15864108,1162.863099,1.283152773
0.172742765,1161.488888,1.537532637
0.184750101,1170.575912,1.391539328
0.14772322,1083.713512,1.300992644
0.165918575,981.2162982,1.182064165
0.149321891,1274.692086,1.449589491
0.15209201,1227.002641,1.381668228
0.158160314,1158.393498,1.587912525
0.1806811,1297.488799,1.572200836
0.165271517,1366.158108,1.724543141
0.181257222,1124.738106,1.283065208
0.163087197,1086.147831,1.471378695
0.151191786,1255.944888,1.745530098
0.175423917,1235.309125,1.43734946
0.194893339,1140.847702,1.629085448
0.185205067,1168.443353,0.966138886
0.154721112,1202.56533,1.245252342
0.139341225,1254.233669,1.031618314
0.163736969,1119.060867,1.337696348
0.161013533,1156.264836,1.467371735
0.161984569,1088.44548,1.469014707
0.182203342,1226.724601,1.646377482
0.155601914,1217.053722,1.504080941
0.148108037,1056.059078,1.699824623
0.146763951,1259.33196,1.393884119
0.142414685,973.5649825,1.259256428
0.128799596,1048.335397,1.571391737
0.150704459,1349.728249,1.407272894
0.144992119,1117.271729,1.347652608
0.152897097,1156.899606,1.443775758
0.17213436,1212.061244,1.543215943
0.162114747,1057.210491,1.496346932
0.166602263,1103.584384,1.376425759
0.177523004,1304.155205,1.448382874
0.153723766,1340.021152,1.253902502
0.145409186,1247.754999,1.299495179
0.174297299,1041.78388,1.50917794
0.15708841,1252.553273,1.622342615
0.158344542,1220.73243,1.174272593
0.155796718,1010.833684,1.461281143
0.159776094,1122.951903,1.405032769
0.175220529,1132.2883,1.697527813
0.129533322,1191.319466,1.734801404
0.141828016,1058.430562,1.375068055
0.161467585,1122.550181,1.36584699
0.19082145,1164.036304,1.588381643
0.11244388,1279.776241,1.619878418
0.152278272,1124.141215,1.670823993
0.160659497,1269.390107,1.516150468
0.157467207,1116.410177,1.228670468
0.125786912,1147.412488,1.470631201
0.15195249,1222.54285,1.499957738
0.154549455,1155.704179,1.617481689
0.165033987,1242.180838,1.501603634
0.187608977,1161.779779,1.290255331
0.152632941,1177.331072,1.393422312
0.157287135,1226.459932,1.320941109
0.129291822,1382.223242,1.494322146
0.176802701,1114.106793,1.445406043
0.125548996,1191.169203,1.498998241
0.145492979,1089.12476,1.624400186
0.167510945,1120.892915,1.484855652
0.138452685,1284.772574,1.158668955
0.143929747,1227.819064,1.597012474
0.132275841,1219.150519,1.480924325
0.159435504,1077.991023,1.309424923
0.162428445,1288.73286,1.218835647
0.143194014,1338.355523,1.259109745
0.117981519,1152.008276,1.481288585
0.160203517,1049.553235,1.481089001
0.157161796,1255.964824,1.475095238
0.171094188,1187.429269,1.490432906
0.172157476,886.9773451,1.506154439
0.13844422,1191.763384,1.620272567
0.152827105,1057.061086,1.419646351
0.185366788,1161.621607,1.453302749
0.151257045,1089.317307,1.411970393
0.134569417,1291.921979,1.383962866
0.12798396,1147.992284,1.397493541
0.13132817,1385.714524,1.272014438
0.138343207,1201.899766,1.579958167
0.156865829,1176.140694,1.274164996
0.175284438,1185.975501,1.446464018
0.171969847,1264.880503,1.327103808
0.167694324,1036.213215,1.751272856
0.167307786,1145.881224,1.361768604
0.156470934,1023.360924,1.441088971
0.169336415,1090.963733,1.315642536
0.133930882,1215.424156,1.47979777
0.156618839,1086.623738,1.468997314
0.137996633,980.6332729,1.225045975
0.154219385,1240.931646,1.534339004
0.150957544,1313.071645,1.267927629
0.152114915,1065.698989,1.454802034
0.131980913,1286.25555,1.604846925
0.175642389,1140.570949,1.597576922
0.167788741,1260.267596,1.457459868
0.164676014,906.9658213,1.354951539
0.176224409,1161.646009,1.257481104
0.144665971,1086.083289,1.735852631
0.15712656,1075.855428,1.132342004
0.129570067,1290.558782,1.310105233
0.185939246,1112.153178,1.098858156
0.195087968,1025.514803,1.359489109
0.161534703,1136.180995,1.214526795
0.135830639,1310.494567,1.330553978
0.173247014,1346.391921,1.320423349
0.148689615,920.8162113,1.70406232
0.147900689,1106.535085,1.236681672
0.171871331,1335.26224,1.464561882
0.153591749,957.998254,1.645468397
0.171063799,1145.28759,1.604462183
0.180776239,1096.845043,1.256469199
0.175412268,1229.719291,1.360200499
0.210463543,856.8527071,1.430834626
0.17822049,1320.469844,1.571741005
0.162373605,1240.724507,1.511845631
0.15956169,1049.13638,1.606166065
0.154380003,1116.144792,1.468249334
0.160183968,922.7848443,1.370950013
0.169796841,1291.543623,1.250020322
0.149591109,869.0358827,1.574705759
0.160081816,1240.967848,1.351350972
0.163421219,1262.364506,1.39846813
0.173578569,1225.206652,1.204230372
0.16495077,864.1120482,1.39212752
0.15116106,1250.744838,1.474026865
0.150444447,1131.921586,1.458375301
0.143791488,1071.818008,1.254046274
0.1354397,1089.677898,1.429346878
0.134909645,1203.802943,1.336366907
0.164977318,1166.393365,1.378438228
0.128881178,966.2666489,1.068177794
0.181792756,1108.52341,1.709292095
0.136705859,1320.419156,1.586100332
0.147880186,1232.119838,1.515254279
0.157652418,1323.302904,1.391970925
0.19244382,1012.489877,1.619923922
0.15161588,1190.738694,1.421736213
0.157869691,1139.871101,1.563427375
0.160503028,1306.277017,1.448252462
0.162788905,1143.849753,1.37117465
0.163326585,1264.186136,1.54854445
0.175936089,1349.265591,1.483128419
0.162491621,1328.570695,1.422825231
0.1438685,1047.317015,1.338273506
0.137059475,1313.091201,1.346955573
0.177903549,1424.16938,1.374249374
0.165921737,1083.841303,1.850033565
0.142737363,1285.526503,1.556527117
0.174898661,1267.838341,1.519778028
0.169731041,1047.317453,1.496731499
0.154004603,1476.621292,1.536878743
0.173448303,894.7400065,1.241907186
0.144373429,1082.486275,1.350660565
0.170298255,1122.709683,1.389243627
0.179033001,907.4717616,1.421506017
0.173814446,1273.591358,1.402521903
0.153062179,1129.044265,1.370269534
0.153206246,994.3107372,1.403847603
0.163745858,1085.921276,1.272571821
0.133909833,1105.400254,1.678680905
0.151063995,1076.784003,1.830294638
0.128683906,1166.390708,1.527156228
0.15234196,1286.124302,1.54733862
0.160853084,1015.755162,1.478303742
0.154867472,1048.11572,1.453663034
0.169269816,1140.895815,1.553543525
0.119823464,1234.924868,1.350233618
0.164584624,1281.976283,1.451984806
0.161422826,847.5316785,1.257693977
0.171986441,987.1677137,1.415906803
0.164864512,1109.288527,1.310102075
0.136621231,1180.388962,1.158866342
0.1451963,1137.169301,1.29377843
0.157393617,1248.921166,1.434591745
0.162196199,1333.871898,1.416061718
0.164567294,921.850362,1.436401999
0.147839922,1009.23848,1.575538905
0.159655337,1258.711954,1.301904058
0.121564764,1168.737875,1.567067519
0.200713678,1252.026957,1.583854545
0.150148034,1190.578311,1.363933012
0.166752902,1013.890697,1.37704706
0.136645347,1155.263921,1.496791716
0.160921054,1076.550207,1.397820835
0.133713558,1124.403924,1.177738598
0.159752546,1351.370391,1.532842372
0.183696309,1305.58211,1.384750038
0.16581598,939.8187857,1.559988973
0.148494001,1258.158595,1.164050233
0.178352043,1092.156024,1.636188646
0.159690561,1076.621521,1.503352407
0.159068052,1077.985071,1.303890307
0.198560963,1040.790566,1.512070495
0.156617365,1032.946698,1.23292465
0.136181931,988.3048671,1.217739079
0.170978335,1122.772412,1.718277196
0.170131819,1339.542718,1.50398931
0.173527479,1203.733451,1.374425715
0.174776427,1149.073601,1.580037903
0.147213968,1265.486797,1.387325415
0.145821607,928.9406869,1.663941147
0.168308318,1143.577258,1.531727002
0.160856251,999.3173978,1.12797694
0.156670743,1114.029543,1.280460646
0.166675578,1113.723074,1.550218636
0.180660353,1078.112928,1.306678985
0.162293711,1313.896808,1.183583882
0.146601526,1067.688449,1.485674361
0.198133247,1096.650009,1.370925142
0.132750477,1030.227804,1.542082847
0.148074874,1094.055778,1.381444751
0.159003192,1336.255738,1.610457473
0.192137439,936.741756,1.3657393
0.176689661,1115.058685,1.477549156
0.149620016,935.0760005,1.25915809
0.190356129,1119.917661,1.688038982
0.173876808,1230.796808,1.664489817
0.134557461,1079.85101,1.387138142
0.145245924,1120.50473,1.133735216
0.137325536,1220.239816,1.466585778
0.180863437,1111.529214,1.376933887
0.153261309,1039.789148,1.467673455
0.14113793,1206.993228,1.406552743
0.172395743,1293.513833,1.37239776
0.153124513,1144.649599,1.337689691
0.185641345,1142.677714,1.556416117
0.166054008,1312.804139,1.402067368
0.117151287,1220.055754,1.283982727
0.167958264,1038.002381,1.418471623
0.151136373,1121.737649,1.338234701
0.144259116,1172.586858,1.257793432
0.155439314,1115.460203,1.340549544
0.187885566,935.0189315,1.436465619
0.140654174,995.779141,1.425454725
0.195007858,1313.541016,1.458240973
0.149553075,1384.894321,1.398420861
0.145737204,993.8909149,1.348367192
0.186689522,1274.860486,1.511838057
0.133810675,1118.773127,1.588345553
0.154979948,1071.567252,1.439457954
0.148651257,1109.208544,1.774968775
0.168816159,1293.610378,1.439084126
0.152711219,1225.657281,1.219281067
0.183506953,1124.497466,0.99920618
0.146094471,1102.402471,1.716856056
0.158736164,979.3596711,1.390920065
0.14558362,968.9880321,1.336297302
0.130301368,1458.651136,1.471844933
0.170001114,1017.585262,1.617539558
0.168354056,1042.057952,1.416571938
0.153605896,1297.970657,1.408565449
0.177363677,1233.930674,1.389158055
0.159201302,1050.822815,1.360686672
0.137665309,1101.196621,1.379748134
0.156510709,1437.425456,1.452788901
0.136355145,1256.863001,1.390755442
0.182549959,1156.18332,1.662089146
0.159724366,1087.596509,1.715348789
0.138142198,1198.863082,1.292192548
0.179087547,1200.710357,1.370553229
0.153957372,1252.200507,1.279491125
0.147563661,1196.904203,1.539438904
0.132559949,1172.109289,1.2656398
0.149730741,1300.930507,1.575420542
0.156903555,1042.684666,1.476439177
0.185333147,1254.207155,1.489443653
0.161211159,1271.841254,1.563305527
0.172948369,1068.163438,1.046851402
0.150927248,1299.407866,1.404750251
0.149791227,915.9308536,1.345453879
0.14706941,1080.220394,1.444445343
0.156251248,1295.190593,1.208064113
0.136104456,1023.829495,1.427831914
0.194778959,1307.525511,1.377815889
0.147540082,1295.369813,1.476107478
0.153303973,1145.671063,1.602021155
0.158309477,1173.28079,1.543754494
0.151325722,916.9488032,1.428896571
0.179556522,1130.026612,1.527086689
0.151234589,1044.494169,1.494593544
0.153840503,1246.87316,1.568471935
0.153429891,1161.592952,1.563852215
0.183353523,1104.363109,1.362822396
0.154940494,1289.150454,1.324173171
0.149611724,1120.761888,1.246359879
0.153205487,1104.097091,1.440574087
0.170890846,1330.483502,1.548179452
0.139659713,1323.037727,1.547560553
0.161033232,1304.566177,1.509599761
0.157534959,1083.03186,1.558959492
0.124621489,1132.187848,1.270597354
0.127678127,1175.602105,1.413684273
0.127615278,1117.836929,1.492234311
0.170286159,1183.853859,1.534981096
0.163080075,1192.255558,1.415761274
0.143414502,1179.047984,1.564108505
0.196398975,1099.234553,1.433682891
0.125968111,1058.906825,1.61655875
0.155930616,1215.42186,1.527578887
0.144806011,1151.783497,1.46529864
0.155012973,1173.661142,1.338349072
0.141547877,1210.661456,1.631609216
0.162906089,1142.030325,1.389832557
0.182624485,1276.499739,1.63311169
0.169970116,1181.503433,1.503549278
0.164213464,1011.986398,1.740135174
0.141672486,1259.515155,1.255015679
0.145698458,1068.475237,1.260495508
0.158878555,1052.338616,1.454462833
0.192278642,1234.823151,1.189764423
0.167643465,1158.588489,1.710156168
0.168082358,1120.276919,1.251214075
